product_id,category,basket_id,box_number,box_name,company,price,utilization,box_type,is_electronics_rule,is_electronics_pred,is_electronics_final
8071,Cosmetics,3870,1,XS,Yurtici,15.49,0.6154253980645833,Regular,0,1,1
1781,Appliance,3871,1,Horizantol M,Yurtici,53.56,0.8830648694985301,Electronics,1,1,1
4757,Phone,3871,1,Horizantol M,Yurtici,53.56,0.8830648694985301,Electronics,1,1,1
5675,Phone,3871,1,Horizantol M,Yurtici,53.56,0.8830648694985301,Electronics,1,1,1
499,Laptop,3871,2,Horizantol L,Yurtici,81.06,0.707908934754,Regular,1,0,1
1836,Book,3872,1,Micro,Yurtici,12.06,0.2267321592639999,Regular,0,1,1
9212,Shoes,3872,2,XS,Yurtici,15.49,0.5397274717708332,Regular,0,1,1
778,Book,3873,1,Cardboard Shipping Box No.2,PTT,20.0,0.8452543178803419,Regular,0,0,0
3898,Home Decor,3873,2,Turpex Cardboard Box No.5,PTT,0.0,0.908861845367647,Regular,0,0,0
7187,Food Jar,3873,3,Cardboard Shipping Box No.1,PTT,14.0,0.8341316896000003,Regular,0,1,1
1007,Shoes,3874,1,XL,Yurtici,91.65,0.8669479943015875,Regular,0,1,1
3145,Laptop,3874,2,Horizantol M,Yurtici,53.56,0.6339432495407407,Regular,1,1,1
3241,Textile,3874,3,Fresh,Yurtici,22.11,0.841836390284423,Regular,0,0,0
1640,Phone,3875,1,XS,Yurtici,15.49,0.8853141712450521,Electronics,1,1,1
5487,Phone,3875,1,XS,Yurtici,15.49,0.8853141712450521,Electronics,1,1,1
856,Shoes,3875,2,S,Yurtici,16.52,0.8736759100427691,Regular,0,0,0
8186,Book,3875,3,XS,Yurtici,15.49,0.3095482115555556,Regular,0,0,0
9866,Shoes,3875,4,XS,Yurtici,15.49,0.4787379454916667,Regular,0,0,0
545,Toy,3876,1,L,Surat,68.98,0.710562040632258,Regular,0,0,0
555,Shoes,3876,2,XXL,Surat,96.48,0.8042952320253699,Regular,0,0,0
4426,Shoes,3877,1,Fresh,Yurtici,22.11,0.7859294871794872,Regular,0,0,0
2912,Phone,3878,1,Fresh,Yurtici,22.11,0.7849606844261539,Electronics,1,0,1
1125,Book,3878,2,XS,Yurtici,15.49,0.4737897398671875,Regular,0,0,0
1800,Cosmetics,3878,3,Horizantol M,Yurtici,53.56,0.6356180479999999,Regular,0,1,1
6395,Laptop,3878,4,XS,Yurtici,15.49,0.7675055582666667,Regular,1,0,1
8776,Cosmetics,3878,5,Micro,Yurtici,12.06,0.508780034439111,Regular,0,0,0
501,Appliance,3879,1,S,Yurtici,16.52,0.8777089836803077,Electronics,1,1,1
986,Textile,3879,2,XS,Yurtici,15.49,0.7780682899770833,Regular,0,0,0
2920,Food Jar,3879,3,M,Yurtici,29.45,0.8223792835816489,Regular,0,0,0
8476,Shoes,3879,3,M,Yurtici,29.45,0.8223792835816489,Regular,0,0,0
2848,Laptop,3880,1,S,Yurtici,16.52,0.8838374254446154,Regular,1,1,1
3544,Food Jar,3880,2,XS,Yurtici,15.49,0.5126310920859375,Regular,0,0,0
7205,Textile,3880,3,Fresh,Yurtici,22.11,0.8317619973000001,Regular,0,0,0
4573,Appliance,3881,1,XXL,Yurtici,99.51,0.7688047423683971,Electronics,1,0,1
1445,Laptop,3881,2,Cardboard Shipping Box No.5,PTT,72.0,0.8528025058872001,Regular,1,0,1
5893,Textile,3882,1,L,Yurtici,73.91,0.7128113043333334,Regular,0,0,0
7939,Toy,3882,2,Horizantol L,Yurtici,81.06,0.6810952208436112,Regular,0,0,0
4992,Shoes,3883,1,Horizantol L,Yurtici,81.06,0.6640309716872224,Regular,0,0,0
5467,Textile,3883,2,Fresh,Yurtici,22.11,0.7777948309200002,Regular,0,0,0
6270,Cosmetics,3883,3,M,Yurtici,29.45,0.7712382671109199,Regular,0,1,1
7568,Food Jar,3883,3,M,Yurtici,29.45,0.7712382671109199,Regular,0,1,1
1904,Book,3884,1,Micro,Yurtici,12.06,0.3875030747733333,Regular,0,1,1
8115,Book,3884,2,XS,Yurtici,15.49,0.6823316516003474,Regular,0,0,0
4178,Food Jar,3885,1,XS,Yurtici,15.49,0.640315973046875,Regular,0,0,0
6689,Textile,3885,2,XS,Yurtici,15.49,0.3964598247999999,Regular,0,0,0
9624,Toy,3885,3,Horizantol M,Yurtici,53.56,0.6185687345566138,Regular,0,0,0
4547,Laptop,3886,1,XS,Yurtici,15.49,0.6562067561265624,Regular,1,0,1
7217,Laptop,3886,1,XS,Yurtici,15.49,0.6562067561265624,Regular,1,0,1
1552,Laptop,3887,1,XS,Yurtici,15.49,0.6519301461093752,Regular,1,0,1
2560,Cosmetics,3887,2,Micro,Yurtici,12.06,0.6404048794373335,Regular,0,0,0
3933,Book,3887,3,XLM,Yurtici,97.2,0.869416181920573,Regular,0,0,0
4511,Cosmetics,3887,3,XLM,Yurtici,97.2,0.869416181920573,Regular,0,0,0
5066,Toy,3887,3,XLM,Yurtici,97.2,0.869416181920573,Regular,0,0,0
4948,Phone,3888,1,Cardboard Shipping Box No.1,PTT,14.0,0.3565912973040001,Electronics,1,0,1
4613,Food Jar,3888,2,Cardboard Shipping Box No.3,PTT,26.0,0.8755330076234508,Regular,0,0,0
6046,Textile,3888,2,Cardboard Shipping Box No.3,PTT,26.0,0.8755330076234508,Regular,0,0,0
7056,Cosmetics,3888,3,Turpex Cardboard Box No.4,PTT,0.0,0.812340716545956,Regular,0,0,0
4357,Shoes,3889,1,XS,Yurtici,15.49,0.8409695970006946,Regular,0,0,0
7069,Home Decor,3889,2,L,Yurtici,73.91,0.6884986432500001,Regular,0,0,0
8032,Laptop,3889,3,Horizantol M,Yurtici,53.56,0.891768088816931,Regular,1,1,1
6100,Book,3890,1,Micro,Yurtici,12.06,0.2798737111093334,Regular,0,1,1
9524,Toy,3890,2,Horizantol L,Yurtici,81.06,0.7193074276358334,Regular,0,0,0
502,Shoes,3891,1,XS,Yurtici,15.49,0.8049342829105904,Regular,0,1,1
604,Book,3891,2,Micro,Yurtici,12.06,0.3174316168959999,Regular,0,0,0
1204,Book,3891,3,XS,Yurtici,15.49,0.3053463364182291,Regular,0,0,0
4551,Book,3891,4,M,Yurtici,29.45,0.7332404464,Regular,0,0,0
7686,Toy,3891,5,XXL,Yurtici,99.51,0.8046036317377739,Regular,0,0,0
6302,Toy,3892,1,Horizontal L,Surat,85.68,0.5801827738422858,Regular,0,0,0
8690,Shoes,3892,2,XXL,Surat,96.48,0.8291967360095137,Regular,0,0,0
2245,Shoes,3893,1,Macro,Surat,50.12,0.8686200615925925,Regular,0,0,0
6725,Book,3893,2,NanoBox,Aras,24.22,0.6254620541826924,Regular,0,0,0
9760,Food Jar,3893,3,S,Yurtici,16.52,0.8431231341884615,Regular,0,0,0
5526,Phone,3894,1,Cardboard Shipping Box No.1,PTT,14.0,0.2230800856526666,Electronics,1,1,1
503,Cosmetics,3894,2,Turpex Cardboard Box No.4,PTT,0.0,0.8025102562423407,Regular,0,0,0
2277,Laptop,3894,3,Cardboard Shipping Box No.3,PTT,26.0,0.8539933439456028,Regular,1,1,1
4709,Laptop,3894,4,Turpex Cardboard Box No.4,PTT,0.0,0.8997822125864992,Regular,1,0,1
9515,Home Decor,3894,4,Turpex Cardboard Box No.4,PTT,0.0,0.8997822125864992,Regular,0,0,0
1151,Phone,3895,1,XS,Surat,33.29,0.6059429984487179,Electronics,1,0,1
4589,Shoes,3895,2,XXL,Surat,96.48,0.8401681559594079,Regular,0,0,0
9605,Textile,3895,3,XXL,Surat,96.48,0.6534695397880549,Regular,0,0,0
6818,Phone,3896,1,XS,Yurtici,15.49,0.7992071690911458,Electronics,1,1,1
8605,Phone,3896,1,XS,Yurtici,15.49,0.7992071690911458,Electronics,1,1,1
5513,Shoes,3896,2,M,Yurtici,29.45,0.8968961001481482,Regular,0,0,0
8433,Textile,3896,3,Horizantol M,Yurtici,53.56,0.8213156326263963,Regular,0,0,0
9004,Shoes,3896,4,M,Yurtici,29.45,0.7086993745949822,Regular,0,0,0
506,Toy,3897,1,Turpex Cardboard Box No.5,PTT,0.0,0.8711685166385164,Regular,0,0,0
653,Cosmetics,3897,2,Turpex Cardboard Box No.4,PTT,0.0,0.7912527170163398,Regular,0,1,1
2012,Laptop,3897,3,Turpex Cardboard Box No.5,PTT,0.0,0.8866722200091374,Regular,1,1,1
7737,Food Jar,3897,4,Cardboard Shipping Box No.5,PTT,72.0,0.7705603514773334,Regular,0,0,0
9535,Shoes,3897,5,Turpex Cardboard Box No.5,PTT,0.0,0.7676421346296768,Regular,0,0,0
8385,Phone,3898,1,Cardboard Shipping Box No.1,PTT,14.0,0.258594,Electronics,1,1,1
6800,Shoes,3898,2,Horizantol L,Yurtici,81.06,0.8731103202360002,Regular,0,0,0
8929,Phone,3899,1,Cardboard Shipping Box No.1,PTT,14.0,0.7314312859200001,Electronics,1,1,1
3415,Book,3899,2,MegaBox,Aras,127.15,0.8765483937706581,Regular,0,0,0
4191,Shoes,3899,2,MegaBox,Aras,127.15,0.8765483937706581,Regular,0,0,0
4608,Cosmetics,3899,3,NanoBox,Aras,24.22,0.7037622014151922,Regular,0,0,0
7976,Phone,3900,1,XS,Yurtici,15.49,0.4324763145416667,Electronics,1,0,1
600,Cosmetics,3900,2,Horizantol M,Yurtici,53.56,0.6350648503012344,Regular,0,1,1
5935,Cosmetics,3900,3,XXL,Yurtici,99.51,0.8541485576936452,Regular,0,0,0
7095,Shoes,3900,3,XXL,Yurtici,99.51,0.8541485576936452,Regular,0,0,0
9295,Phone,3901,1,XS,Yurtici,15.49,0.7158891099479164,Electronics,1,1,1
4993,Food Jar,3901,2,L,Yurtici,73.91,0.7165848932666666,Regular,0,0,0
1244,Toy,3902,1,M,Yurtici,29.45,0.8956679124232259,Regular,0,0,0
2905,Food Jar,3902,2,Micro,Yurtici,12.06,0.6103338275840002,Regular,0,1,1
2322,Cosmetics,3903,1,Horizantol M,Yurtici,53.56,0.7652384300416227,Regular,0,0,0
5788,Food Jar,3903,1,Horizantol M,Yurtici,53.56,0.7652384300416227,Regular,0,0,0
1241,Laptop,3904,1,NanoBox,Aras,24.22,0.8101886831688461,Regular,1,1,1
9105,Textile,3904,2,Horizantol L,Yurtici,81.06,0.8579336147250001,Regular,0,0,0
9182,Shoes,3904,3,XXL,Surat,96.48,0.8402063198023257,Regular,0,0,0
4214,Textile,3905,1,Fresh,Yurtici,22.11,0.8438498056476923,Regular,0,0,0
5140,Food Jar,3905,2,M,Yurtici,29.45,0.7161032598495579,Regular,0,0,0
1374,Shoes,3906,1,Horizontal L,Surat,85.68,0.8325183125834666,Regular,0,0,0
7450,Textile,3906,2,XXL,Surat,96.48,0.8753345369300122,Regular,0,0,0
7887,Toy,3906,2,XXL,Surat,96.48,0.8753345369300122,Regular,0,0,0
9391,Textile,3906,2,XXL,Surat,96.48,0.8753345369300122,Regular,0,0,0
1999,Shoes,3907,1,XLM,Yurtici,97.2,0.8764388860145089,Regular,0,0,0
3581,Home Decor,3907,1,XLM,Yurtici,97.2,0.8764388860145089,Regular,0,0,0
772,Book,3908,1,XS,Yurtici,15.49,0.527973073359375,Regular,0,0,0
3369,Book,3908,2,XS,Yurtici,15.49,0.5157051245333334,Regular,0,0,0
8298,Laptop,3908,2,XS,Yurtici,15.49,0.5157051245333334,Regular,1,0,1
8999,Book,3908,3,XS,Yurtici,15.49,0.3537351941409722,Regular,0,0,0
9628,Laptop,3908,4,L,Yurtici,73.91,0.7918863809314286,Regular,1,0,1
507,Textile,3909,1,XXL,Yurtici,99.51,0.7438720224745479,Regular,0,0,0
5729,Toy,3909,1,XXL,Yurtici,99.51,0.7438720224745479,Regular,0,0,0
6847,Shoes,3909,2,Horizantol M,Yurtici,53.56,0.7521282417438271,Regular,0,0,0
9564,Food Jar,3909,3,XS,Yurtici,15.49,0.40289920605,Regular,0,0,0
7177,Phone,3910,1,Micro,Yurtici,12.06,0.3202389200059259,Electronics,1,0,1
4792,Shoes,3910,2,L,Yurtici,73.91,0.8069502129577779,Regular,0,0,0
6060,Textile,3910,3,XS,Yurtici,15.49,0.8707943067468749,Regular,0,0,0
7083,Textile,3910,4,Horizantol L,Yurtici,81.06,0.7064520308125002,Regular,0,0,0
7496,Shoes,3910,5,L,Yurtici,73.91,0.6647238957280359,Regular,0,0,0
1118,Food Jar,3911,1,M,Yurtici,29.45,0.7695888906967742,Regular,0,1,1
2440,Shoes,3911,1,M,Yurtici,29.45,0.7695888906967742,Regular,0,1,1
7211,Toy,3911,2,XS,Yurtici,15.49,0.7674776542812499,Regular,0,0,0
9346,Home Decor,3911,3,Horizantol L,Yurtici,81.06,0.808430715263111,Regular,0,0,0
511,Textile,3912,1,Horizantol M,Yurtici,53.56,0.8728016505415638,Regular,0,0,0
6631,Textile,3912,2,Micro,Yurtici,12.06,0.7055574513848889,Regular,0,0,0
6794,Textile,3912,3,XS,Yurtici,15.49,0.6523114670854167,Regular,0,0,0
8365,Shoes,3912,4,Horizantol M,Yurtici,53.56,0.5713670175849499,Regular,0,0,0
9674,Food Jar,3912,5,Fresh,Yurtici,22.11,0.7731389860615386,Regular,0,0,0
1515,Food Jar,3913,1,Gift Cardboard Box S,PTT,11.5,0.812640373925926,Regular,0,0,0
6081,Cosmetics,3913,2,Turpex Cardboard Box No.5,PTT,0.0,0.8705820341240269,Regular,0,0,0
7227,Home Decor,3913,2,Turpex Cardboard Box No.5,PTT,0.0,0.8705820341240269,Regular,0,0,0
7624,Textile,3913,3,Packaging & Labeling Nylon,PTT,6.0,0.5817369218156251,Regular,0,1,1
8198,Shoes,3913,4,Cardboard Shipping Box No.3,PTT,26.0,0.6014230572647059,Regular,0,0,0
2774,Phone,3914,1,Gift Cardboard Box L,PTT,20.0,0.9037878966290324,Electronics,1,0,1
5464,Laptop,3914,2,Packaging & Labeling Nylon,PTT,6.0,0.69145431924375,Regular,1,1,1
6713,Appliance,3915,1,Horizantol L,Yurtici,81.06,0.6426346225181666,Electronics,1,0,1
512,Cosmetics,3915,2,L,Yurtici,73.91,0.7483185594955157,Regular,0,0,0
665,Home Decor,3915,2,L,Yurtici,73.91,0.7483185594955157,Regular,0,0,0
3402,Shoes,3916,1,S,Surat,54.82,0.7961266212486353,Regular,0,0,0
6328,Book,3916,2,Cardboard Shipping Box No.1,PTT,14.0,0.5239235130150001,Regular,0,1,1
4824,Phone,3917,1,XS,Yurtici,15.49,0.8273820756979168,Electronics,1,1,1
2647,Textile,3917,2,Horizantol L,Yurtici,81.06,0.7834704926040278,Regular,0,0,0
7027,Toy,3917,2,Horizantol L,Yurtici,81.06,0.7834704926040278,Regular,0,0,0
7108,Laptop,3917,3,L,Yurtici,73.91,0.8808046969242859,Regular,1,0,1
7317,Toy,3917,3,L,Yurtici,73.91,0.8808046969242859,Regular,0,0,0
1884,Appliance,3918,1,Fruit,Surat,40.82,0.8825445736822362,Electronics,1,0,1
4822,Cosmetics,3918,2,XXL,Surat,96.48,0.7384768296273254,Regular,0,0,0
6277,Textile,3918,2,XXL,Surat,96.48,0.7384768296273254,Regular,0,0,0
7559,Shoes,3918,3,Horizontal L,Surat,85.68,0.7206214824293334,Regular,0,0,0
1805,Appliance,3919,1,Macro,Surat,50.12,0.9064435262695312,Electronics,1,1,1
9953,Cosmetics,3919,2,MaxiBox,Aras,92.02,0.8718366912143334,Regular,0,0,0
7735,Book,3920,1,XXL,Yurtici,99.51,0.821451367294015,Regular,0,0,0
7963,Textile,3920,1,XXL,Yurtici,99.51,0.821451367294015,Regular,0,0,0
8770,Laptop,3920,2,Horizantol L,Yurtici,81.06,0.6365500009569998,Regular,1,1,1
9061,Textile,3921,1,Turpex Cardboard Box No.5,PTT,0.0,0.9028718453299632,Regular,0,0,0
9749,Food Jar,3921,2,Cardboard Shipping Box No.5,PTT,72.0,0.7311350229431999,Regular,0,0,0
6301,Phone,3922,1,Cardboard Shipping Box No.1,PTT,14.0,0.69631862784,Electronics,1,1,1
8315,Toy,3922,2,Turpex Cardboard Box No.3,PTT,0.0,0.8592710339999998,Regular,0,0,0
7484,Appliance,3923,1,XXL,Yurtici,99.51,0.8924137782314878,Electronics,1,0,1
1964,Cosmetics,3923,2,S,Yurtici,16.52,0.9090000278449228,Regular,0,0,0
4405,Book,3923,3,Horizantol M,Yurtici,53.56,0.8105474332222221,Regular,0,0,0
9383,Phone,3924,1,Micro,Yurtici,12.06,0.7374186422311112,Electronics,1,0,1
8655,Book,3924,2,Micro,Yurtici,12.06,0.4820379995946666,Regular,0,1,1
8286,Appliance,3925,1,Turpex Cardboard Box No.3,PTT,0.0,0.8811266383144385,Electronics,1,0,1
9680,Appliance,3926,1,XXL,Surat,96.48,0.5964729807315892,Electronics,1,0,1
1329,Cosmetics,3926,2,XXL,Surat,96.48,0.7976394423780129,Regular,0,0,0
4054,Shoes,3926,2,XXL,Surat,96.48,0.7976394423780129,Regular,0,0,0
9022,Cosmetics,3926,3,Macro,Surat,50.12,0.73743059190408,Regular,0,0,0
9613,Textile,3926,4,L,Surat,68.98,0.8524891784023299,Regular,0,0,0
518,Book,3927,1,MidiBox,Aras,60.56,0.8742275442599999,Regular,0,0,0
1194,Food Jar,3927,2,S,Surat,54.82,0.7106332839437551,Regular,0,0,0
2349,Book,3928,1,XL,Surat,79.34,0.7762084623759399,Regular,0,0,0
2824,Toy,3928,1,XL,Surat,79.34,0.7762084623759399,Regular,0,0,0
4966,Laptop,3929,1,Micro,Yurtici,12.06,0.8925538775040001,Regular,1,1,1
5159,Toy,3929,2,L,Yurtici,73.91,0.8613773364439286,Regular,0,0,0
8231,Appliance,3930,1,Cardboard Shipping Box No.5,PTT,72.0,0.8214157146580001,Electronics,1,1,1
7243,Food Jar,3930,2,Cardboard Shipping Box No.5,PTT,72.0,0.7401356399972999,Regular,0,0,0
7690,Shoes,3930,2,Cardboard Shipping Box No.5,PTT,72.0,0.7401356399972999,Regular,0,0,0
1199,Textile,3931,1,Fresh,Yurtici,22.11,0.8396265579680771,Regular,0,0,0
6674,Shoes,3931,2,S,Yurtici,16.52,0.8602601229599999,Regular,0,1,1
9640,Appliance,3932,1,M,Yurtici,29.45,0.8480741696535243,Electronics,1,0,1
519,Food Jar,3932,2,Micro,Yurtici,12.06,0.5439357362053333,Regular,0,1,1
580,Laptop,3932,3,L,Yurtici,73.91,0.7780955766480954,Regular,1,0,1
2907,Cosmetics,3932,3,L,Yurtici,73.91,0.7780955766480954,Regular,0,0,0
4457,Book,3932,4,M,Yurtici,29.45,0.7920611273582794,Regular,0,0,0
5434,Book,3933,1,Micro,Yurtici,12.06,0.4029621688888888,Regular,0,1,1
7531,Shoes,3933,2,XL,Yurtici,91.65,0.8733550920879366,Regular,0,0,0
8094,Laptop,3933,3,Horizantol L,Yurtici,81.06,0.6478689201219168,Regular,1,0,1
6485,Phone,3934,1,XS,Yurtici,15.49,0.2682230128038195,Electronics,1,1,1
2657,Textile,3934,2,XS,Yurtici,15.49,0.675233517875,Regular,0,0,0
769,Textile,3935,1,Horizantol L,Yurtici,81.06,0.8402400836279584,Regular,0,0,0
1779,Book,3935,2,S,Yurtici,16.52,0.8724575175507693,Regular,0,0,0
4265,Laptop,3935,3,Horizantol M,Yurtici,53.56,0.7097991467938272,Regular,1,0,1
6929,Cosmetics,3935,3,Horizantol M,Yurtici,53.56,0.7097991467938272,Regular,0,0,0
8374,Laptop,3936,1,Micro,Yurtici,12.06,0.2938128441348148,Regular,1,1,1
1091,Textile,3937,1,MegaBox,Aras,127.15,0.7969301111399998,Regular,0,1,1
9869,Cosmetics,3937,2,Packaging & Labeling Nylon,PTT,6.0,0.8926334682562499,Regular,0,1,1
2325,Textile,3938,1,Packaging & Labeling Nylon,PTT,6.0,0.6136515685208335,Regular,0,1,1
5084,Book,3938,2,Packaging & Labeling Nylon,PTT,6.0,0.6172061069708333,Regular,0,0,0
9177,Cosmetics,3938,3,Packaging & Labeling Nylon,PTT,6.0,0.7718778981354167,Regular,0,0,0
9566,Appliance,3940,1,XXL,Surat,96.48,0.7156304447818447,Electronics,1,0,1
1063,Shoes,3940,2,XL,Surat,79.34,0.7903715585603293,Regular,0,0,0
2778,Home Decor,3940,2,XL,Surat,79.34,0.7903715585603293,Regular,0,0,0
7905,Textile,3941,1,Packaging & Labeling Nylon,PTT,6.0,0.809878125,Regular,0,0,0
4058,Appliance,3942,1,XXL,Surat,96.48,0.8063560160958422,Electronics,1,0,1
3542,Cosmetics,3942,2,Macro,Surat,50.12,0.7715900111371526,Regular,0,0,0
4247,Book,3942,3,AirPack XS,Surat,20.25,0.6366998871775362,Regular,0,0,0
5238,Laptop,3942,4,L,Surat,68.98,0.7116512997849461,Regular,1,0,1
899,Phone,3943,1,Micro,Yurtici,12.06,0.2209698002488889,Electronics,1,1,1
6470,Laptop,3943,2,L,Yurtici,73.91,0.6789893846569642,Regular,1,0,1
8244,Laptop,3943,2,L,Yurtici,73.91,0.6789893846569642,Regular,1,0,1
985,Phone,3944,1,XS,Yurtici,15.49,0.2950760599395833,Electronics,1,1,1
6047,Phone,3944,1,XS,Yurtici,15.49,0.2950760599395833,Electronics,1,1,1
2065,Cosmetics,3944,2,XS,Yurtici,15.49,0.3868771311414931,Regular,0,0,0
8715,Toy,3944,3,XXL,Yurtici,99.51,0.8634634786282804,Regular,0,0,0
2178,Toy,3945,1,Turpex Cardboard Box No.3,PTT,0.0,0.9034325631372552,Regular,0,0,0
9016,Food Jar,3945,2,Packaging & Labeling Nylon,PTT,6.0,0.7366652149999999,Regular,0,0,0
521,Appliance,3946,1,XXL,Yurtici,99.51,0.7922168486739035,Electronics,1,0,1
8287,Toy,3946,2,L,Yurtici,73.91,0.6626995382453571,Regular,0,0,0
9008,Food Jar,3946,3,S,Yurtici,16.52,0.8774211535384616,Regular,0,0,0
3084,Book,3947,1,XXL,Surat,96.48,0.811701346380761,Regular,0,0,0
6718,Textile,3947,1,XXL,Surat,96.48,0.811701346380761,Regular,0,0,0
2023,Laptop,3948,1,XS,Yurtici,15.49,0.5079899080500002,Regular,1,0,1
5249,Book,3948,2,Micro,Yurtici,12.06,0.2282487623359999,Regular,0,1,1
8112,Phone,3949,1,Cardboard Shipping Box No.1,PTT,14.0,0.8286340034640001,Electronics,1,1,1
4615,Book,3949,2,Turpex Cardboard Box No.5,PTT,0.0,0.7865249144695069,Regular,0,1,1
9155,Textile,3949,3,Turpex Cardboard Box No.3,PTT,0.0,0.8827806295454546,Regular,0,0,0
3519,Appliance,3950,1,M,Yurtici,29.45,0.7367393178915171,Electronics,1,0,1
731,Textile,3950,2,XXL,Yurtici,99.51,0.8721210964258148,Regular,0,0,0
1456,Toy,3950,2,XXL,Yurtici,99.51,0.8721210964258148,Regular,0,0,0
5902,Book,3950,3,XS,Yurtici,15.49,0.6661390517812501,Regular,0,1,1
4873,Appliance,3951,1,S,Yurtici,16.52,0.8379209781701539,Electronics,1,1,1
1701,Book,3951,2,Horizantol M,Yurtici,53.56,0.7616471027513229,Regular,0,0,0
1976,Cosmetics,3951,2,Horizantol M,Yurtici,53.56,0.7616471027513229,Regular,0,0,0
5276,Laptop,3951,3,XS,Yurtici,15.49,0.4181325922812499,Regular,1,0,1
5666,Phone,3952,1,Gift Cardboard Box S,PTT,11.5,0.8915150431313658,Electronics,1,1,1
6570,Phone,3952,1,Gift Cardboard Box S,PTT,11.5,0.8915150431313658,Electronics,1,1,1
3900,Book,3952,2,Cloth Bag No.3 (Large),PTT,88.5,0.8479102681296001,Regular,0,0,0
9481,Phone,3953,1,Micro,Yurtici,12.06,0.4557502130133333,Electronics,1,1,1
2609,Shoes,3953,2,Horizantol M,Yurtici,53.56,0.7377001496288361,Regular,0,0,0
8331,Shoes,3953,3,XS,Yurtici,15.49,0.7665332116979167,Regular,0,0,0
525,Toy,3954,1,XXL,Yurtici,99.51,0.8552643488116007,Regular,0,0,0
4030,Food Jar,3954,2,L,Yurtici,73.91,0.6895697754358335,Regular,0,0,0
7501,Book,3954,3,XS,Yurtici,15.49,0.298738994640625,Regular,0,1,1
9395,Shoes,3954,4,M,Yurtici,29.45,0.7971064383518278,Regular,0,0,0
7702,Textile,3955,1,Micro,Yurtici,12.06,0.6368817079288889,Regular,0,1,1
9437,Book,3955,2,Micro,Yurtici,12.06,0.3698777537256296,Regular,0,0,0
5023,Home Decor,3956,1,XXL,Surat,96.48,0.8149925873969347,Regular,0,0,0
5762,Laptop,3956,2,NanoBox,Aras,24.22,0.8227751968275,Regular,1,0,1
6833,Phone,3957,1,Micro,Yurtici,12.06,0.5922197622693334,Electronics,1,1,1
526,Textile,3957,2,Fresh,Yurtici,22.11,0.80233660074,Regular,0,0,0
1705,Textile,3957,2,Fresh,Yurtici,22.11,0.80233660074,Regular,0,0,0
2722,Shoes,3957,3,Horizantol M,Yurtici,53.56,0.7476441896772489,Regular,0,0,0
8285,Textile,3957,4,Horizantol M,Yurtici,53.56,0.7696441925460318,Regular,0,0,0
3811,Cosmetics,3958,1,Cardboard Shipping Box No.1,PTT,14.0,0.2626137653236666,Regular,0,1,1
5285,Cosmetics,3958,2,Cardboard Shipping Box No.1,PTT,14.0,0.5736715968000001,Regular,0,1,1
5663,Shoes,3958,3,Turpex Cardboard Box No.5,PTT,0.0,0.8957609353553202,Regular,0,0,0
5847,Laptop,3958,4,Turpex Cardboard Box No.5,PTT,0.0,0.7914811970787198,Regular,1,1,1
9913,Toy,3958,4,Turpex Cardboard Box No.5,PTT,0.0,0.7914811970787198,Regular,0,1,1
4649,Cosmetics,3959,1,Fruit,Surat,40.82,0.7806695254658388,Regular,0,1,1
8735,Shoes,3959,2,Fruit,Surat,40.82,0.8939951214171431,Regular,0,0,0
7576,Appliance,3960,1,Horizantol M,Yurtici,53.56,0.5765053182570252,Electronics,1,0,1
3877,Shoes,3960,2,Horizantol M,Yurtici,53.56,0.743895129671605,Regular,0,0,0
3951,Cosmetics,3960,3,M,Yurtici,29.45,0.8230933635440862,Regular,0,0,0
7143,Book,3960,4,XS,Yurtici,15.49,0.5499686453625,Regular,0,0,0
2128,Shoes,3961,1,L,Yurtici,73.91,0.6677689921098612,Regular,0,0,0
5216,Book,3961,2,M,Yurtici,29.45,0.8888532209617204,Regular,0,1,1
1591,Phone,3962,1,Fruit,Surat,40.82,0.7919287053013665,Electronics,1,0,1
1839,Phone,3962,1,Fruit,Surat,40.82,0.7919287053013665,Electronics,1,0,1
5657,Textile,3962,2,XXL,Yurtici,99.51,0.8277061478955258,Regular,0,0,0
6525,Phone,3963,1,Packaging & Labeling Nylon,PTT,6.0,0.7882185035999999,Electronics,1,0,1
1576,Book,3963,2,Packaging & Labeling Nylon,PTT,6.0,0.65484375,Regular,0,0,0
1072,Phone,3964,1,XS,Yurtici,15.49,0.6341082391895834,Electronics,1,0,1
6423,Phone,3964,1,XS,Yurtici,15.49,0.6341082391895834,Electronics,1,0,1
6250,Textile,3964,2,L,Yurtici,73.91,0.9050316739285716,Regular,0,0,0
9555,Phone,3965,1,Gift Cardboard Box S,PTT,11.5,0.8296699532401622,Electronics,1,1,1
4254,Cosmetics,3965,2,Packaging & Labeling Nylon,PTT,6.0,0.6290255912552082,Regular,0,0,0
3015,Laptop,3966,1,Micro,Yurtici,12.06,0.8828693533783706,Regular,1,1,1
8174,Cosmetics,3966,2,Fresh,Yurtici,22.11,0.8284176307211538,Regular,0,0,0
1043,Textile,3967,1,XL,Yurtici,91.65,0.8987733355579894,Regular,0,0,0
6561,Shoes,3967,1,XL,Yurtici,91.65,0.8987733355579894,Regular,0,0,0
8305,Laptop,3967,2,Micro,Yurtici,12.06,0.6228183282346668,Regular,1,1,1
909,Textile,3968,1,Turpex Cardboard Box No.3,PTT,0.0,0.8585841666666666,Regular,0,0,0
1850,Food Jar,3968,2,Cardboard Shipping Box No.4,PTT,51.0,0.7150007613411764,Regular,0,0,0
