basket_id,box_number,box_name,box_type,company,price,utilization,product_ids,categories
3745,2,Micro,Regular,Yurtici,12.06,0.8903064475893333,[4028],['Book']
3745,3,Horizantol M,Regular,Yurtici,53.56,0.597750112762963,[6432],['Shoes']
3745,4,XS,Regular,Yurtici,15.49,0.6761205426421875,[8222],['Food Jar']
3746,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.6072797440666667,[9198],['Phone']
3746,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8857663719112541,"[2426, 4712]","['Laptop', 'Textile']"
3747,1,S,Electronics,Yurtici,16.52,0.8515502118470769,[8798],['Phone']
3747,2,XS,Regular,Yurtici,15.49,0.47096203488888894,[6905],['Toy']
3747,3,Horizantol M,Regular,Yurtici,53.56,0.6100068787333333,[7284],['Home Decor']
3747,4,XS,Regular,Yurtici,15.49,0.628544784121875,"[7704, 9507]","['Book', 'Food Jar']"
3748,1,Turpex Cardboard Box No.5,Electronics,PTT,0.0,0.8455383174610728,[7406],['Appliance']
3749,1,Cardboard Shipping Box No.4,Electronics,PTT,51.0,0.6364643183021177,"[446, 6622, 7331]",['Phone']
3749,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8327116466830667,[8613],['Food Jar']
3749,3,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.7109742336480002,[9625],['Cosmetics']
3750,1,XXL,Electronics,Surat,96.48,0.8493793055661735,[5864],['Appliance']
3750,2,Micro,Electronics,Surat,20.66,0.4291704096914286,[7158],['Phone']
3750,3,XL,Regular,Surat,79.34,0.8568763473138353,"[475, 1695]",['Toy']
3751,1,Cardboard Shipping Box No.4,Electronics,PTT,51.0,0.656078952715,"[5984, 8829]","['Appliance', 'Phone']"
3751,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8431569240647977,[3801],['Shoes']
3751,3,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.88163947976,[7178],['Shoes']
3751,4,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.613632113979933,[9536],['Textile']
3752,1,Micro,Regular,Yurtici,12.06,0.5604837439999999,[5816],['Cosmetics']
3752,2,Horizantol L,Regular,Yurtici,81.06,0.6435815585091667,"[6315, 7079]",['Textile']
3753,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.759391594458,[3215],['Phone']
3753,2,MiniBox,Regular,Aras,48.44,0.8975324384573414,[565],['Food Jar']
3754,1,Horizantol M,Regular,Yurtici,53.56,0.7063163132047618,[1440],['Textile']
3754,2,XS,Regular,Yurtici,15.49,0.8340587099458334,[5186],['Textile']
3755,1,Cardboard Shipping Box No.3,Electronics,PTT,26.0,0.9038341063250048,[888],['Phone']
3755,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8965016899965399,[9451],['Textile']
3756,1,S,Electronics,Yurtici,16.52,0.8160647457835383,[1164],['Phone']
3756,2,Micro,Regular,Yurtici,12.06,0.4603439817386668,[910],['Book']
3756,3,Horizantol M,Regular,Yurtici,53.56,0.5910693285361551,[5670],['Home Decor']
3756,4,Horizantol M,Regular,Yurtici,53.56,0.8772818538520282,[6231],['Laptop']
3757,1,Micro,Electronics,Yurtici,12.06,0.7705177820871111,[6339],['Phone']
3757,2,XXL,Regular,Yurtici,99.51,0.8677623199629806,"[2526, 7524, 8068]","['Food Jar', 'Shoes']"
3758,1,L,Regular,Yurtici,73.91,0.856387946640119,"[448, 6467]","['Textile', 'Food Jar']"
3758,2,L,Regular,Yurtici,73.91,0.6823142154583334,"[8242, 9102]",['Cosmetics']
3759,1,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.605816988,[4245],['Shoes']
3759,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.9035344294496108,[9817],['Toy']
3760,1,Cardboard Shipping Box No.4,Electronics,PTT,51.0,0.8032518194585296,[6902],['Phone']
3760,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8733745415612746,[8862],['Shoes']
3761,1,NanoBox,Electronics,Aras,24.22,0.794651428425,"[5640, 8344]",['Phone']
3761,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.7445696842720001,[1315],['Cosmetics']
3761,3,MiniBox,Regular,Aras,48.44,0.905152136468254,[7901],['Toy']
3762,1,Fresh,Regular,Yurtici,22.11,0.764941713563077,[3756],['Book']
3762,2,XS,Regular,Yurtici,15.49,0.8239278717,[7601],['Cosmetics']
3763,1,L,Regular,Yurtici,73.91,0.6576130961828572,[451],['Shoes']
3763,2,S,Regular,Yurtici,16.52,0.8438783370600001,[679],['Home Decor']
3763,3,M,Regular,Yurtici,29.45,0.8630244316215051,[5324],['Toy']
3764,1,Fresh,Electronics,Yurtici,22.11,0.8061714508413461,[2620],['Phone']
3764,2,Horizantol L,Regular,Yurtici,81.06,0.7089975709580556,"[1291, 2020, 2354]","['Cosmetics', 'Textile', 'Home Decor']"
3765,1,Cardboard Shipping Box No.2,Regular,PTT,20.0,0.8670709409294873,[1827],['Home Decor']
3765,2,Cardboard Shipping Box No.2,Regular,PTT,20.0,0.8968373935384616,[1934],['Cosmetics']
3765,3,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8361239721754012,[2314],['Shoes']
3765,4,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8363619882352942,[4495],['Textile']
3765,5,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.6052132984420617,[4836],['Cosmetics']
3766,1,Fresh,Regular,Yurtici,22.11,0.8108461497000002,[5925],['Cosmetics']
3766,2,XS,Regular,Yurtici,15.49,0.8075333215041667,[9588],['Food Jar']
3767,1,Micro,Electronics,Yurtici,12.06,0.4837560837511111,"[2280, 9782]",['Phone']
3767,2,XLM,Regular,Yurtici,97.2,0.8629855076809275,[3992],['Shoes']
3768,1,L,Electronics,Yurtici,73.91,0.659490763904762,[5340],['Appliance']
3768,2,XXL,Regular,Yurtici,99.51,0.8152539353102627,[1608],['Shoes']
3769,1,M,Electronics,Surat,33.41,0.9079792956209874,[7451],['Phone']
3769,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8979603516985294,[5547],['Shoes']
3770,1,Horizantol L,Regular,Yurtici,81.06,0.8094799857239999,[455],['Textile']
3770,2,XS,Regular,Yurtici,15.49,0.3046371101222223,[1908],['Laptop']
3770,3,Horizantol M,Regular,Yurtici,53.56,0.7451950896987655,[3457],['Home Decor']
3770,4,L,Regular,Yurtici,73.91,0.858989538102381,"[3506, 6345]","['Book', 'Laptop']"
3771,1,L,Electronics,Yurtici,73.91,0.7692863779542859,[6360],['Appliance']
3771,2,XXL,Regular,Yurtici,99.51,0.8361420672060104,"[5242, 7755]","['Home Decor', 'Toy']"
3772,1,Gift Cardboard Box L,Regular,PTT,20.0,0.8992425222349228,[460],['Home Decor']
3772,2,M,Regular,Surat,33.41,0.8412522142888889,[2276],['Shoes']
3772,3,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8275858806442069,[9647],['Shoes']
3773,1,Turpex Cardboard Box No.4,Electronics,PTT,0.0,0.8978655346478758,"[2434, 4280, 5226]","['Appliance', 'Phone']"
3773,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.8589199074191999,[8139],['Home Decor']
3774,1,S,Electronics,Yurtici,16.52,0.863225098693846,"[5397, 8706]",['Phone']
3774,2,M,Regular,Surat,33.41,0.8117390308065844,[976],['Food Jar']
3775,1,XS,Electronics,Yurtici,15.49,0.5651514904835936,[9727],['Appliance']
3775,2,M,Regular,Yurtici,29.45,0.7123110830451613,[8070],['Textile']
3776,1,XS,Electronics,Yurtici,15.49,0.6972819592749999,[2485],['Appliance']
3776,2,Micro,Regular,Yurtici,12.06,0.7249802279253332,[1173],['Book']
3776,3,Horizantol M,Regular,Yurtici,53.56,0.6895196728982951,[1857],['Laptop']
3776,4,Horizantol M,Regular,Yurtici,53.56,0.642233537134039,[4833],['Cosmetics']
3777,1,Turpex Cardboard Box No.4,Electronics,PTT,0.0,0.8708117570404413,[8254],['Phone']
3777,2,Cardboard Shipping Box No.2,Regular,PTT,20.0,0.891027955177045,[6030],['Food Jar']
3778,1,XS,Electronics,Surat,33.29,0.47479197934038464,[6414],['Phone']
3778,2,XXL,Electronics,Surat,96.48,0.8989060451489426,[7604],['Appliance']
3778,3,XS,Regular,Surat,33.29,0.4656385929057693,[7476],['Food Jar']
3779,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.8346993324477432,[6233],['Phone']
3779,2,XXL,Electronics,Yurtici,99.51,0.7548800772975592,[7038],['Appliance']
3780,1,Fruit,Electronics,Surat,40.82,0.8758913157167699,[5413],['Phone']
3780,2,S,Regular,Surat,54.82,0.8289646801058725,[5927],['Cosmetics']
3780,3,MiniBox,Regular,Aras,48.44,0.9072536234285717,[8622],['Textile']
3781,1,XS,Electronics,Yurtici,15.49,0.785737835025,[7616],['Phone']
3781,2,Horizantol M,Regular,Yurtici,53.56,0.7664131121269842,[7212],['Shoes']
3781,3,Horizantol M,Regular,Yurtici,53.56,0.6381643085296885,[9009],['Cosmetics']
3781,4,XS,Regular,Yurtici,15.49,0.5246378550416667,[9488],['Textile']
3782,1,XL,Regular,Surat,79.34,0.7655462894871107,[1310],['Toy']
3783,1,XS,Electronics,Yurtici,15.49,0.8352995429383681,"[714, 3695]","['Appliance', 'Phone']"
3783,2,XS,Regular,Yurtici,15.49,0.7425836216333332,"[5407, 6215]","['Laptop', 'Food Jar']"
3783,3,Horizantol L,Regular,Yurtici,81.06,0.8559252614726666,[6603],['Shoes']
3784,1,Horizantol M,Regular,Yurtici,53.56,0.6811748840068196,[2833],['Food Jar']
3784,2,XXL,Regular,Yurtici,99.51,0.8894769230120465,[3621],['Shoes']
3784,3,Micro,Regular,Yurtici,12.06,0.32323427212800004,[4257],['Book']
3784,4,XS,Regular,Yurtici,15.49,0.29822384414062497,[9402],['Laptop']
3785,1,Micro,Electronics,Yurtici,12.06,0.7123088993600001,[8615],['Phone']
3785,2,XLM,Regular,Yurtici,97.2,0.8902321935568454,[1529],['Textile']
3785,3,M,Regular,Yurtici,29.45,0.7363431072045877,[2048],['Textile']
3785,4,Horizantol M,Regular,Yurtici,53.56,0.7637591541513227,[6918],['Toy']
3786,1,L,Electronics,Yurtici,73.91,0.724220623917381,[2940],['Appliance']
3786,2,M,Regular,Yurtici,29.45,0.8817461232200716,[2105],['Textile']
3787,1,Fruit,Electronics,Surat,40.82,0.7823016829565218,"[4470, 9648]",['Phone']
3787,2,XXL,Regular,Surat,96.48,0.8390485192796511,[3853],['Shoes']
3788,1,XXL,Electronics,Surat,96.48,0.8543861337247357,[1568],['Appliance']
3788,2,Micro,Electronics,Surat,20.66,0.3119822222222222,[4134],['Phone']
3788,3,Horizontal L,Regular,Surat,85.68,0.6384103085844,[3102],['Laptop']
3788,4,Micro,Regular,Surat,20.66,0.5247646801885715,[7340],['Cosmetics']
3788,5,M,Regular,Surat,33.41,0.8138123917528121,[7891],['Food Jar']
3789,1,M,Regular,Surat,33.41,0.8131576443868314,[470],['Shoes']
3790,1,M,Regular,Yurtici,29.45,0.73691248724,"[1864, 5553]","['Laptop', 'Textile']"
3791,1,Cardboard Shipping Box No.2,Electronics,PTT,20.0,0.8955500255873016,[7378],['Phone']
3791,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.7916165715998775,[9775],['Book']
3792,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8888340327843859,[2241],['Home Decor']
3792,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.6256086731790003,[5654],['Book']
3792,3,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.871248283125,[9622],['Toy']
3793,1,XL,Regular,Surat,79.34,0.7545592880742331,"[471, 5354]","['Textile', 'Home Decor']"
3794,1,S,Electronics,Yurtici,16.52,0.8450671881241539,"[814, 7300, 9397]",['Phone']
3794,2,XXL,Regular,Yurtici,99.51,0.8069870451689103,[3570],['Shoes']
3794,3,L,Regular,Yurtici,73.91,0.8540906870191666,[6944],['Textile']
3795,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.14993970452999997,[2770],['Phone']
3795,2,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.725817055572595,[2428],['Textile']
3795,3,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8282295373669984,[7877],['Food Jar']
3795,4,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8787861470588233,[7916],['Textile']
3796,1,Cardboard Shipping Box No.3,Electronics,PTT,26.0,0.7323786115083613,[6819],['Appliance']
3796,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8863185964921876,[6401],['Toy']
3797,1,M,Regular,Yurtici,29.45,0.852686422623656,"[3419, 5646]","['Cosmetics', 'Textile']"
3798,1,Cardboard Shipping Box No.2,Electronics,PTT,20.0,0.8687577575604396,"[8313, 8401]",['Phone']
3799,1,Gift Cardboard Box S,Regular,PTT,11.5,0.80109122440625,[1138],['Toy']
3799,2,Packaging & Labeling Nylon,Regular,PTT,6.0,0.8238388635562501,[7862],['Book']
3800,1,S,Electronics,Surat,54.82,0.8534471489429282,[7876],['Appliance']
3800,2,S,Regular,Surat,54.82,0.7224719452274607,[1053],['Shoes']
3800,3,L,Regular,Surat,68.98,0.8670218827348865,"[8891, 9104]","['Food Jar', 'Shoes']"
3801,1,Micro,Electronics,Surat,20.66,0.8935712261485715,[8113],['Phone']
3801,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.8829153839346001,[472],['Textile']
3801,3,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.760203529216,[2467],['Laptop']
3801,4,Macro,Regular,Surat,50.12,0.8845433351273148,[3646],['Cosmetics']
3802,1,Fresh,Regular,Yurtici,22.11,0.8147397919984617,[1509],['Textile']
3802,2,XL,Regular,Yurtici,91.65,0.9054980825125927,[3286],['Textile']
3802,3,Fresh,Regular,Yurtici,22.11,0.7809189981923076,[6836],['Food Jar']
3802,4,M,Regular,Yurtici,29.45,0.7398161119999999,[7007],['Book']
3803,1,M,Regular,Yurtici,29.45,0.7492188508461649,"[713, 1382]",['Textile']
3803,2,Horizantol M,Regular,Yurtici,53.56,0.9053665553712521,[5839],['Shoes']
3803,3,L,Regular,Yurtici,73.91,0.6216115023300001,[8421],['Toy']
3803,4,L,Regular,Yurtici,73.91,0.7646267140971427,[8464],['Food Jar']
3804,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7823380694031145,[1631],['Home Decor']
3804,2,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.7095638191304348,[4199],['Textile']
3805,1,Horizantol M,Electronics,Yurtici,53.56,0.7199294123582304,"[479, 1853]","['Appliance', 'Phone']"
3806,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.2459328487,[4372],['Phone']
3806,2,Packaging & Labeling Nylon,Regular,PTT,6.0,0.8610225457,[7761],['Laptop']
3807,1,XXL,Electronics,Surat,96.48,0.8573170227450316,[806],['Appliance']
3807,2,L,Regular,Surat,68.98,0.6942061876225808,"[1737, 1837]","['Laptop', 'Cosmetics']"
3807,3,M,Regular,Surat,33.41,0.8923927378622771,"[5501, 7329]","['Book', 'Shoes']"
3808,1,XS,Electronics,Yurtici,15.49,0.7390076225182292,[3740],['Phone']
3808,2,Horizantol M,Regular,Yurtici,53.56,0.5840242138851852,[6971],['Toy']
3809,1,L,Regular,Yurtici,73.91,0.7576696180533335,[1973],['Toy']
3809,2,L,Regular,Yurtici,73.91,0.81304436622,[7417],['Textile']
3809,3,L,Regular,Yurtici,73.91,0.6951097413333334,[9852],['Home Decor']
3809,4,XS,Regular,Yurtici,15.49,0.6103563913375,[9865],['Book']
3810,1,Gift Cardboard Box S,Regular,PTT,11.5,0.8697081977760418,[7122],['Textile']
3811,1,XS,Regular,Yurtici,15.49,0.4011372303554688,[1766],['Laptop']
3811,2,XXL,Regular,Yurtici,99.51,0.7876309682790698,[8101],['Toy']
3812,1,Horizantol M,Regular,Yurtici,53.56,0.7965013135001764,"[5055, 5645]","['Laptop', 'Toy']"
3813,1,XS,Electronics,Yurtici,15.49,0.5785195813694445,[3350],['Phone']
3813,2,XS,Regular,Yurtici,15.49,0.3525976216722222,[1575],['Textile']
3814,1,Micro,Regular,Yurtici,12.06,0.7492532036622225,[481],['Food Jar']
3814,2,XS,Regular,Yurtici,15.49,0.5183444331,[1210],['Textile']
3814,3,Micro,Regular,Yurtici,12.06,0.73143128592,[5303],['Book']
3815,1,XXL,Electronics,Yurtici,99.51,0.9031661428236174,[537],['Appliance']
3815,2,Micro,Electronics,Yurtici,12.06,0.5493056369318519,[9349],['Phone']
3815,3,Horizantol M,Regular,Yurtici,53.56,0.8254282150205761,[2348],['Textile']
3815,4,Large Roll Package,Regular,Yurtici,22.11,0.6086410674407945,[3155],['Book']
3816,1,L,Regular,Yurtici,73.91,0.802203683044643,[2014],['Food Jar']
3816,2,Micro,Regular,Yurtici,12.06,0.6739542274666666,[5119],['Book']
3816,3,Horizantol M,Regular,Yurtici,53.56,0.8284408720677248,[7305],['Cosmetics']
3816,4,L,Regular,Yurtici,73.91,0.7501842225600001,[7310],['Shoes']
3817,1,Micro,Regular,Surat,20.66,0.4780858303746032,[5321],['Cosmetics']
3817,2,Horizontal L,Regular,Surat,85.68,0.5810593100221334,[5448],['Toy']
3817,3,M,Regular,Surat,33.41,0.7223310415440329,[6730],['Cosmetics']
3817,4,XXL,Regular,Surat,96.48,0.8928723428637949,[7138],['Toy']
3817,5,XS,Regular,Surat,33.29,0.628775858841346,[7817],['Cosmetics']
3818,1,XS,Electronics,Yurtici,15.49,0.7734052083333333,[6911],['Appliance']
3818,2,XS,Regular,Yurtici,15.49,0.6190821133750002,[937],['Textile']
3818,3,XS,Regular,Yurtici,15.49,0.31296414908203124,[1709],['Book']
3818,4,Fresh,Regular,Yurtici,22.11,0.8993878368369232,[3407],['Book']
3818,5,XS,Regular,Yurtici,15.49,0.6294273027109374,[7353],['Cosmetics']
3819,1,Micro,Regular,Yurtici,12.06,0.42661482710518533,[6246],['Cosmetics']
3820,1,XS,Electronics,Yurtici,15.49,0.33195251355,[3433],['Phone']
3820,2,XS,Regular,Yurtici,15.49,0.5539016231322916,[3629],['Textile']
3821,1,Micro,Electronics,Yurtici,12.06,0.2754405167028148,[1773],['Phone']
3821,2,L,Regular,Yurtici,73.91,0.6682102993916667,[3386],['Shoes']
3821,3,M,Regular,Yurtici,29.45,0.7265821324203584,[6671],['Cosmetics']
3822,1,Micro,Regular,Yurtici,12.06,0.3266679982459259,[5582],['Book']
3822,2,Micro,Regular,Yurtici,12.06,0.7828669645837035,[8086],['Book']
3823,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.6762842440734376,[3540],['Phone']
3823,2,Cardboard Shipping Box No.4,Regular,PTT,51.0,0.80913472692,[982],['Cosmetics']
3823,3,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.785189127846183,"[6160, 6625]","['Textile', 'Shoes']"
3823,4,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.7780421031599999,[7668],['Textile']
3824,1,L,Regular,Yurtici,73.91,0.8529288331544446,"[6460, 8898]","['Laptop', 'Cosmetics']"
3825,1,XS,Electronics,Yurtici,15.49,0.5651025535375002,[7044],['Phone']
3825,2,Horizantol M,Regular,Yurtici,53.56,0.6506583006518519,[483],['Laptop']
3825,3,Micro,Regular,Yurtici,12.06,0.6999910785155555,[3277],['Food Jar']
3825,4,S,Regular,Yurtici,16.52,0.808115387046,[5163],['Food Jar']
3825,5,XS,Regular,Yurtici,15.49,0.5463941095174479,[9135],['Cosmetics']
3826,1,XL,Regular,Surat,79.34,0.819223322515306,[6822],['Toy']
3827,1,M,Regular,Yurtici,29.45,0.8612281064097491,[484],['Book']
3827,2,M,Regular,Yurtici,29.45,0.8790485629505377,"[6437, 7621]","['Food Jar', 'Toy']"
3828,1,XS,Electronics,Yurtici,15.49,0.33258881823177083,[4905],['Phone']
3828,2,Horizantol M,Regular,Yurtici,53.56,0.6188629852371548,[703],['Textile']
3828,3,Horizantol L,Regular,Yurtici,81.06,0.8727613431148336,"[3091, 8619, 9277]","['Cosmetics', 'Textile']"
3829,1,XS,Electronics,Yurtici,15.49,0.7722827597916667,[5641],['Phone']
3829,2,XS,Regular,Yurtici,15.49,0.8691808032880209,[492],['Cosmetics']
3829,3,Horizantol M,Regular,Yurtici,53.56,0.5974873587513226,[2217],['Shoes']
3829,4,XS,Regular,Yurtici,15.49,0.39998759572500003,[4890],['Book']
3829,5,XS,Regular,Yurtici,15.49,0.610766537476823,[5535],['Cosmetics']
3830,1,XS,Electronics,Yurtici,15.49,0.8728867275431427,"[1707, 3228, 5978]",['Phone']
3830,2,Fresh,Regular,Yurtici,22.11,0.7888377446830769,"[2172, 7288]",['Food Jar']
3831,1,XS,Regular,Yurtici,15.49,0.6333997198409723,[8043],['Shoes']
3831,2,Horizantol L,Regular,Yurtici,81.06,0.8424804723234165,"[9223, 9745]","['Laptop', 'Textile']"
3831,3,XS,Regular,Yurtici,15.49,0.7310371957875001,[9910],['Shoes']
3832,1,Packaging & Labeling Nylon,Regular,PTT,6.0,0.6265875699652778,[6952],['Textile']
3832,2,Packaging & Labeling Nylon,Regular,PTT,6.0,0.7823633572708335,[9257],['Book']
3832,3,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.8455740912941176,[9944],['Shoes']
3833,1,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.41284435816933335,[6986],['Book']
3833,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7462713607262381,[8591],['Cosmetics']
3834,1,XLM,Regular,Yurtici,97.2,0.8568081276953127,[486],['Textile']
3834,2,M,Regular,Surat,33.41,0.9061030466765433,[6274],['Cosmetics']
3835,1,XS,Regular,Yurtici,15.49,0.4076643481749999,[1667],['Book']
3835,2,Fresh,Regular,Yurtici,22.11,0.8610225456999999,[8399],['Textile']
3836,1,XS,Electronics,Yurtici,15.49,0.772453721334375,"[2652, 3615]",['Phone']
3836,2,XS,Regular,Yurtici,15.49,0.5151463673465279,[7356],['Book']
3837,1,Horizantol L,Electronics,Yurtici,81.06,0.7779900909374999,[6150],['Appliance']
3837,2,Micro,Regular,Yurtici,12.06,0.7746251671324444,[7655],['Food Jar']
3837,3,Fresh,Regular,Yurtici,22.11,0.8424322171435898,[7717],['Shoes']
3838,1,Micro,Electronics,Yurtici,12.06,0.5712196330571851,"[3281, 4158]",['Phone']
3838,2,XL,Regular,Yurtici,91.65,0.8869061503466668,[487],['Shoes']
3838,3,L,Regular,Yurtici,73.91,0.8339543306421429,[7949],['Toy']
3839,1,L,Regular,Yurtici,73.91,0.7861311338505556,"[1802, 2402]","['Textile', 'Food Jar']"
3839,2,XL,Regular,Yurtici,91.65,0.9015260916214286,"[7012, 7671]","['Shoes', 'Toy']"
3840,1,XXL,Electronics,Yurtici,99.51,0.8648923218842158,[3669],['Appliance']
3840,2,Micro,Electronics,Yurtici,12.06,0.1743727203555556,[4292],['Phone']
3840,3,L,Regular,Yurtici,73.91,0.8534056724825396,"[1147, 2954]","['Food Jar', 'Shoes']"
3842,1,Horizantol M,Regular,Yurtici,53.56,0.7582162248804234,[2282],['Food Jar']
3842,2,XS,Regular,Yurtici,15.49,0.5709899522527779,[3538],['Textile']
3843,1,XS,Regular,Yurtici,15.49,0.44886404602760427,[670],['Laptop']
3843,2,Horizantol L,Regular,Yurtici,81.06,0.7720362849214165,[1309],['Toy']
3843,3,Fresh,Regular,Yurtici,22.11,0.8467800959615382,[2782],['Book']
3843,4,Fresh,Regular,Yurtici,22.11,0.7998749105476923,"[3723, 4148]","['Food Jar', 'Shoes']"
3844,1,XS,Electronics,Yurtici,15.49,0.5630168311541668,[489],['Phone']
3844,2,L,Regular,Yurtici,73.91,0.8412015169380953,[1739],['Home Decor']
3844,3,XS,Regular,Yurtici,15.49,0.33010009327604173,[6938],['Book']
3844,4,XS,Regular,Yurtici,15.49,0.3469474223687499,[9812],['Food Jar']
3845,1,L,Electronics,Yurtici,73.91,0.8425395225942461,[2534],['Appliance']
3845,2,Micro,Regular,Yurtici,12.06,0.5341080384000002,[4614],['Book']
3845,3,M,Regular,Yurtici,29.45,0.7101520866955316,"[5409, 7415]","['Cosmetics', 'Shoes']"
3846,1,M,Electronics,Yurtici,29.45,0.6909481699429391,"[1990, 6903]",['Phone']
3846,2,XS,Regular,Yurtici,15.49,0.3031075782036458,[793],['Textile']
3846,3,XS,Regular,Yurtici,15.49,0.37395497749843754,[6831],['Book']
3846,4,M,Regular,Yurtici,29.45,0.7217543950138113,[9593],['Textile']
3847,1,XS,Electronics,Yurtici,15.49,0.3773684185451389,[819],['Phone']
3847,2,Horizantol M,Regular,Yurtici,53.56,0.6529907009017637,[8932],['Textile']
3848,1,Horizantol L,Electronics,Yurtici,81.06,0.7806401478749999,[2347],['Appliance']
3848,2,XS,Regular,Yurtici,15.49,0.5871942974250001,[554],['Laptop']
3848,3,XS,Regular,Yurtici,15.49,0.4901683838255208,[2393],['Toy']
3848,4,XXL,Regular,Yurtici,99.51,0.8223370335035596,[8778],['Shoes']
3849,1,Cardboard Shipping Box No.4,Regular,PTT,51.0,0.8346359310305882,[6137],['Shoes']
3849,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.7690820740000001,[7085],['Book']
3849,3,Horizontal L,Regular,Surat,85.68,0.8892032079291429,[7232],['Laptop']
3850,1,XS,Regular,Yurtici,15.49,0.27014492219999997,[608],['Textile']
3850,2,M,Regular,Yurtici,29.45,0.807277392567742,[5928],['Shoes']
3850,3,L,Regular,Yurtici,73.91,0.7393249530399999,[8143],['Food Jar']
3851,1,XXL,Electronics,Yurtici,99.51,0.8901082436893032,[491],['Appliance']
3851,2,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.8911993180197919,"[596, 9426]",['Phone']
3851,3,S,Regular,Yurtici,16.52,0.8066563152521538,[3143],['Cosmetics']
3852,1,Cardboard Shipping Box No.4,Electronics,PTT,51.0,0.9050790749362354,"[884, 7229]",['Phone']
3852,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8337192974901964,[6859],['Book']
3853,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8674650162132354,[7479],['Food Jar']
3854,1,Macro,Regular,Surat,50.12,0.8374683623177084,[494],['Toy']
3854,2,XXL,Regular,Surat,96.48,0.8516841056063954,[3882],['Shoes']
3854,3,M,Regular,Surat,33.41,0.5896527100888891,[5375],['Shoes']
3854,4,M,Regular,Surat,33.41,0.5056859345380659,[9617],['Laptop']
3855,1,L,Regular,Yurtici,73.91,0.8611525961616668,[838],['Toy']
3855,2,Horizantol M,Regular,Yurtici,53.56,0.8650750120747797,[2420],['Shoes']
3855,3,M,Regular,Yurtici,29.45,0.9040651240716846,[2515],['Shoes']
3855,4,Fresh,Regular,Yurtici,22.11,0.8073510869128205,[4400],['Laptop']
3855,5,Horizantol M,Regular,Yurtici,53.56,0.766320076128395,[7091],['Toy']
3856,1,Cardboard Shipping Box No.4,Regular,PTT,51.0,0.8353717130124705,[3601],['Book']
3856,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.8190645677759999,[9019],['Book']
3857,1,XS,Electronics,Yurtici,15.49,0.4115196051822917,[4110],['Phone']
3857,2,Horizantol M,Regular,Yurtici,53.56,0.7559586434473252,"[8646, 9363]","['Book', 'Textile']"
3858,1,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.7942368052085382,[3592],['Textile']
3858,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.30318873587200007,[4899],['Cosmetics']
3858,3,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8357894842169119,[6144],['Toy']
3859,1,Horizantol M,Regular,Yurtici,53.56,0.7079624163527336,[2209],['Food Jar']
